listing_url,listing_id,title,zone_raw,zone,zone_source,price_raw,price_usd,precio_no_evaluable,precio_no_evaluable_motivo,bedrooms,bathrooms,area_m2,operation,source,scraped_at
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-betania_p-137536.htm,137536,"Venta de Apartamento en Edison Park, Betania",Edison Park,Betania,zone_raw_barrio_mapeado,"$155,900",155900,False,,2,2,73,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-betania_p-137538.htm,137538,"Venta de Apartamento en Edison Park, Betania",Edison Park,Betania,zone_raw_barrio_mapeado,"$138,500",138500,False,,2,1,69,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/el-dorado-apartment-for-sale_p-137483.htm,137483,EL DORADO APARTMENT FOR SALE,El Dorado,betania,pagina_scrapeada_no_resuelto,"$120,000",120000,False,,2,2,103,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/apartamento-en-venta-betania_p-137100.htm,137100,"Apartamento en Venta, Betania",Betania,Betania,zone_raw,"$223,400",223400,False,,3,1,106,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/venta-de-casa-en-residencial-las-mercedes-betania_p-137099.htm,137099,"Venta de casa en Residencial Las Mercedes, Betania",Betania,Betania,zone_raw,"$468,000",468000,False,,6,6,330,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/se-vende-apartamento-en-ph-pacific-park-edison-park_p-137082.htm,137082,Se Vende Apartamento en PH Pacific Park  Edison Park,Edison Park,Betania,zone_raw_barrio_mapeado,"$250,000",250000,False,,3,2,102,venta,inmopanama.com,2026-07-03 00:18:15
https://www.inmopanama.com/venta-de-apartamento-en-ph-pacific-park-edison-park_p-137078.htm,137078,Venta de apartamento en PH Pacific Park  Edison Park,Edison Park,Betania,zone_raw_barrio_mapeado,"$389,025",389025,False,,3,3,162,venta,inmopanama.com,2026-07-03 00:18:16
https://www.inmopanama.com/venta-de-apartamento-en-edison-park_p-137025.htm,137025,Venta de Apartamento en Edison Park,Edison Park,Betania,zone_raw_barrio_mapeado,"$130,000",130000,False,,2,2,87,venta,inmopanama.com,2026-07-03 00:18:16
https://www.inmopanama.com/se-venden-dos-casas-en-betania_p-136983.htm,136983,SE VENDEN DOS CASAS EN BETANIA,Betania,Betania,zone_raw,"$320,000",320000,False,,7,4,330,venta,inmopanama.com,2026-07-03 00:18:16
https://www.inmopanama.com/venta-de-apartamento-amoblado-en-betania_p-136872.htm,136872,Venta de apartamento amoblado en Betania,Betania,Betania,zone_raw,"$150,000",150000,False,,2,1,78,venta,inmopanama.com,2026-07-03 00:18:56
https://www.inmopanama.com/venta-de-apartamento-en-ph-portofino_p-136541.htm,136541,Venta de apartamento en PH Portofino,Villa De Las Fuentes,Betania,zone_raw_barrio_mapeado,"$260,000",260000,False,,3,2,135,venta,inmopanama.com,2026-07-03 00:18:56
https://www.inmopanama.com/venta-de-apartamento-amoblado-en-dos-mares-betania_p-136307.htm,136307,"Venta de apartamento amoblado en Dos Mares, Betania",Dos Mares,betania,pagina_scrapeada_no_resuelto,"$389,000",389000,False,,3,3,142,venta,inmopanama.com,2026-07-03 00:18:56
https://www.inmopanama.com/venta-de-residencia-en-miraflores_p-135640.htm,135640,Venta de Residencia en Miraflores,Betania,Betania,zone_raw,"$487,750",487750,False,,5,4,380,venta,inmopanama.com,2026-07-03 00:18:56
https://www.inmopanama.com/venta-de-apartamento-en-ph-vivendi-edison-park-betania_p-142869.htm,142869,"Venta de apartamento en PH Vivendi, Edison Park, Betania",Betania,Betania,zone_raw,"$210,000",210000,False,,3,2,,venta,inmopanama.com,2026-07-03 00:18:57
https://www.inmopanama.com/commercial-space-for-sale-in-dorado-mall_p-143467.htm,143467,Commercial Space for Sale in Dorado Mall,El Dorado,betania,pagina_scrapeada_no_resuelto,"$900,000",900000,False,,0,0,290,venta,inmopanama.com,2026-07-03 00:18:57
